t, u_C, u_R, u_E, i
-0.31000000000000005, 0, 0, 0, 0
-0.30000000000000004, 0, 0, 0, 0
-0.29000000000000004, 0, 0, 0, 0
-0.28000000000000003, 0, 0, 0, 0
-0.27000000000000002, 0, 0, 0, 0
-0.26000000000000001, 0, 0, 0, 0
-0.25, 0, 0, 0, 0
-0.23999999999999999, 0, 0, 0, 0
-0.22999999999999998, 0, 0, 0, 0
-0.21999999999999997, 0, 0, 0, 0
-0.20999999999999996, 0, 0, 0, 0
-0.19999999999999996, 0, 0, 0, 0
-0.18999999999999995, 0, 0, 0, 0
-0.18000000000000005, 0, 0, 0, 0
-0.17000000000000004, 0, 0, 0, 0
-0.16000000000000003, 0, 0, 0, 0
-0.15000000000000002, 0, 0, 0, 0
-0.14000000000000001, 0, 0, 0, 0
-0.13, 0, 0, 0, 0
-0.12, 0, 0, 0, 0
-0.10999999999999999, 0, 0, 0, 0
-0.099999999999999978, 0, 0, 0, 0
-0.089999999999999969, 0, 0, 0, 0
-0.07999999999999996, 0, 0, 0, 0
-0.069999999999999951, 0, 0, 0, 0
-0.060000000000000053, 0, 0, 0, 0
-0.050000000000000044, 0, 0, 0, 0
-0.040000000000000036, 0, 0, 0, 0
-0.030000000000000027, 0, 0, 0, 0
-0.020000000000000018, 0, 0, 0, 0
-0.010000000000000009, 0, 0, 0, 0
0, 0, 0, 0, 0
0.010000000000000009, 0, 0, 0, 0
0.020000000000000018, 0, 0, 0, 0
0.030000000000000027, 0, 0, 0, 0
0.040000000000000036, 0, 0, 0, 0
0.050000000000000044, 0, 0, 0, 0
0.060000000000000053, 0, 0, 0, 0
0.070000000000000062, 0, 0, 0, 0
0.080000000000000071, 0, 0, 0, 0
0.09000000000000008, 0, 0, 0, 0
0.10000000000000009, 0, 0, 0, 0
0.1100000000000001, 0, 0, 0, 0
0.12000000000000011, 0, 0, 0, 0
0.12999999999999989, 0, 0, 0, 0
0.1399999999999999, 0, 0, 0, 0
0.14999999999999991, 0, 0, 0, 0
0.15999999999999992, 0, 0, 0, 0
0.16999999999999993, 0, 0, 0, 0
0.17999999999999994, 0, 0, 0, 0
0.18999999999999995, 0, 0, 0, 0
0.19999999999999996, 0, 0, 0, 0
0.20999999999999996, 0, 0, 0, 0
0.21999999999999997, 0, 0, 0, 0
0.22999999999999998, 0, 0, 0, 0
0.23999999999999999, 0, 0, 0, 0
0.25, 0, 0, 0, 0
0.26000000000000001, 0, 0, 0, 0
0.27000000000000002, 0, 0, 0, 0
0.28000000000000003, 0, 0, 0, 0
0.29000000000000004, 0, 0, 0, 0
0.30000000000000004, 0, 0, 0, 0
0.31000000000000005, 0, 0, 0, 0
0.32000000000000006, 0, 0, 0, 0
0.33000000000000007, 0, 0, 0, 0
0.34000000000000008, 0, 0, 0, 0
0.35000000000000009, 0, 0, 0, 0
0.3600000000000001, 0, 0, 0, 0
0.37000000000000011, 0, 0, 0, 0
0.37999999999999989, 0, 0, 0, 0
0.3899999999999999, 0, 0, 0, 0
0.39999999999999991, 0, 0, 0, 0
0.40999999999999992, 0, 0, 0, 0
0.41999999999999993, 0, 0, 0, 0
0.42999999999999994, 0, 0, 0, 0
0.43999999999999995, 0, 0, 0, 0
0.44999999999999996, 0, 0, 0, 0
0.45999999999999996, 0, 0, 0, 0
0.46999999999999997, 0, 0, 0, 0
0.47999999999999998, 0, 0, 0, 0
0.48999999999999999, 0, 0, 0, 0
0.5, 0, 0, 0, 0
0.51000000000000001, 0, 0, 0, 0
0.52000000000000002, 0, 0, 0, 0
0.53000000000000003, 0, 0, 0, 0
0.54000000000000004, 0, 0, 0, 0
0.55000000000000004, 0, 0, 0, 0
0.56000000000000005, 0, 0, 0, 0
0.57000000000000006, 0, 0, 0, 0
0.58000000000000007, 0, 0, 0, 0
0.59000000000000008, 0, 0, 0, 0
0.60000000000000009, 0, 0, 0, 0
0.6100000000000001, 0, 0, 0, 0
0.62000000000000011, 0, 0, 0, 0
0.62999999999999989, 0, 0, 0, 0
0.6399999999999999, 0, 0, 0, 0
0.64999999999999991, 0, 0, 0, 0
0.65999999999999992, 0, 0, 0, 0
0.66999999999999993, 0, 0, 0, 0
0.67999999999999994, 0, 0, 0, 0
0.68999999999999995, 0, 0, 0, 0
0.69999999999999996, 0, 0, 0, 0
0.70999999999999996, 0, 0, 0, 0
0.71999999999999997, 0, 0, 0, 0
0.72999999999999998, 0, 0, 0, 0
0.73999999999999999, 0, 0, 0, 0
0.75, 0, 0, 0, 0
0.76000000000000001, 0, 0, 0, 0
0.77000000000000002, 0, 0, 0, 0
0.78000000000000003, 0, 0, 0, 0
0.79000000000000004, 0, 0, 0, 0
0.80000000000000004, 0, 0, 0, 0
0.81000000000000005, 0, 0, 0, 0
0.82000000000000006, 0, 0, 0, 0
0.83000000000000007, 0, 0, 0, 0
0.84000000000000008, 0, 0, 0, 0
0.85000000000000009, 0, 0, 0, 0
0.8600000000000001, 0, 0, 0, 0
0.87000000000000011, 0, 0, 0, 0
0.87999999999999989, 0, 0, 0, 0
0.8899999999999999, 0, 0, 0, 0
0.89999999999999991, 0, 0, 0, 0
0.90999999999999992, 0, 0, 0, 0
0.91999999999999993, 0, 0, 0, 0
0.92999999999999994, 0, 0, 0, 0
0.93999999999999995, 0, 0, 0, 0
0.94999999999999996, 0, 0, 0, 0
0.95999999999999996, 0, 0, 0, 0
0.96999999999999997, 0, 0, 0, 0
0.97999999999999998, 0, 0, 0, 0
0.98999999999999999, 0, 0, 0, 0
1, 0, 3, 3, 3
1.0099999999999998, 0.02985049875249568, 2.9701495012475041, 3, 2.9701495012475041
1.02, 0.059403980079734242, 2.9405960199202656, 3, 2.9405960199202656
1.0299999999999998, 0.088663399354475536, 2.9113366006455244, 3, 2.9113366006455244
1.04, 0.11763168254303047, 2.8823683174569696, 3, 2.8823683174569696
1.0499999999999998, 0.14631172649785762, 2.8536882735021423, 3, 2.8536882735021423
1.0600000000000001, 0.17470639924725417, 2.8252936007527456, 3, 2.8252936007527456
1.0699999999999998, 0.20281854028215485, 2.7971814597178453, 3, 2.7971814597178453
1.0800000000000001, 0.2306509608400934, 2.7693490391599065, 3, 2.7693490391599065
1.0899999999999999, 0.25820644418631511, 2.7417935558136848, 3, 2.7417935558136848
1.1000000000000001, 0.28548774589212145, 2.7145122541078788, 3, 2.7145122541078788
1.1099999999999999, 0.312497594110415, 2.6875024058895849, 3, 2.6875024058895849
1.1200000000000001, 0.33923868984852756, 2.6607613101514724, 3, 2.6607613101514724
1.1299999999999999, 0.36571370723831575, 2.6342862927616841, 3, 2.6342862927616841
1.1400000000000001, 0.3919252938035831, 2.6080747061964171, 3, 2.6080747061964171
1.1499999999999999, 0.41787607072482658, 2.5821239292751734, 3, 2.5821239292751734
1.1600000000000001, 0.44356863310136596, 2.556431366898634, 3, 2.556431366898634
1.1699999999999999, 0.46900555021084889, 2.530994449789151, 3, 2.530994449789151
1.1800000000000002, 0.49418936576618433, 2.5058106342338156, 3, 2.5058106342338156
1.1899999999999999, 0.51912259816991246, 2.4808774018300874, 3, 2.4808774018300874
1.2000000000000002, 0.54380774076605487, 2.4561922592339451, 3, 2.4561922592339451
1.21, 0.56824726208943843, 2.4317527379105615, 3, 2.4317527379105615
1.2200000000000002, 0.59244360611256519, 2.4075563938874347, 3, 2.4075563938874347
1.23, 0.61639919248999786, 2.3836008075100024, 3, 2.3836008075100024
1.2400000000000002, 0.64011641680034026, 2.3598835831996596, 3, 2.3598835831996596
1.25, 0.66359765078578536, 2.3364023492142145, 3, 2.3364023492142145
1.2599999999999998, 0.68684524258930091, 2.313154757410699, 3, 2.313154757410699
1.27, 0.70986151698944022, 2.2901384830105598, 3, 2.2901384830105598
1.2799999999999998, 0.73264877563282294, 2.267351224367177, 3, 2.267351224367177
1.29, 0.75520929726430452, 2.2447907027356955, 3, 2.2447907027356955
1.2999999999999998, 0.77754533795484604, 2.2224546620451537, 3, 2.2224546620451537
1.3100000000000001, 0.79965913132713229, 2.2003408686728676, 3, 2.2003408686728676
1.3199999999999998, 0.82155288877892685, 2.178447111221073, 3, 2.178447111221073
1.3300000000000001, 0.84322879970422149, 2.1567712002957786, 3, 2.1567712002957786
1.3399999999999999, 0.86468903171217038, 2.1353109682878295, 3, 2.1353109682878295
1.3500000000000001, 0.88593573084385968, 2.1140642691561404, 3, 2.1140642691561404
1.3599999999999999, 0.90697102178690625, 2.093028978213094, 3, 2.093028978213094
1.3700000000000001, 0.9277970080879363, 2.0722029919120635, 3, 2.0722029919120635
1.3799999999999999, 0.94841577236293217, 2.0515842276370679, 3, 2.0515842276370679
1.3900000000000001, 0.96882937650550638, 2.0311706234944937, 3, 2.0311706234944937
1.3999999999999999, 0.98903986189308202, 2.0109601381069178, 3, 2.0109601381069178
1.4100000000000001, 1.0090492495910421, 1.9909507504089579, 3, 1.9909507504089579
1.4199999999999999, 1.0288595405548291, 1.9711404594451709, 3, 1.9711404594451709
1.4300000000000002, 1.0484727158300506, 1.9515272841699494, 3, 1.9515272841699494
1.4399999999999999, 1.0678907367505754, 1.9321092632494246, 3, 1.9321092632494246
1.4500000000000002, 1.0871155451346803, 1.9128844548653197, 3, 1.9128844548653197
1.46, 1.1061490634792217, 1.8938509365207783, 3, 1.8938509365207783
1.4700000000000002, 1.1249931951518981, 1.8750068048481019, 3, 1.8750068048481019
1.48, 1.1436498245815776, 1.8563501754184224, 3, 1.8563501754184224
1.4900000000000002, 1.1621208174467519, 1.8378791825532481, 3, 1.8378791825532481
1.5, 1.1804080208620997, 1.8195919791379003, 3, 1.8195919791379003
1.5099999999999998, 1.1985132635632016, 1.8014867364367984, 3, 1.8014867364367984
1.52, 1.2164383560894168, 1.7835616439105832, 3, 1.7835616439105832
1.5299999999999998, 1.2341850909649343, 1.7658149090350657, 3, 1.7658149090350657
1.54, 1.2517552428780307, 1.7482447571219693, 3, 1.7482447571219693
1.5499999999999998, 1.2691505688585401, 1.7308494311414599, 3, 1.7308494311414599
1.5600000000000001, 1.2863728084535557, 1.7136271915464443, 3, 1.7136271915464443
1.5699999999999998, 1.3034236839013884, 1.6965763160986116, 3, 1.6965763160986116
1.5800000000000001, 1.3203049003037943, 1.6796950996962057, 3, 1.6796950996962057
1.5899999999999999, 1.3370181457964789, 1.6629818542035211, 3, 1.6629818542035211
1.6000000000000001, 1.3535650917179209, 1.6464349082820791, 3, 1.6464349082820791
1.6099999999999999, 1.3699473927765002, 1.6300526072234998, 3, 1.6300526072234998
1.6200000000000001, 1.3861666872159766, 1.6138333127840234, 3, 1.6138333127840234
1.6299999999999999, 1.4022245969793081, 1.5977754030206919, 3, 1.5977754030206919
1.6400000000000001, 1.4181227278708544, 1.5818772721291456, 3, 1.5818772721291456
1.6499999999999999, 1.4338626697169519, 1.5661373302830481, 3, 1.5661373302830481
1.6600000000000001, 1.4494459965249025, 1.5505540034750975, 3, 1.5505540034750975
1.6699999999999999, 1.4648742666403727, 1.5351257333596273, 3, 1.5351257333596273
1.6800000000000002, 1.4801490229032312, 1.5198509770967688, 3, 1.5198509770967688
1.6899999999999999, 1.4952717928018333, 1.5047282071981667, 3, 1.5047282071981667
1.7000000000000002, 1.5102440886257718, 1.4897559113742282, 3, 1.4897559113742282
1.71, 1.5250674076171047, 1.4749325923828955, 3, 1.4749325923828955
1.7200000000000002, 1.5397432321200855, 1.4602567678799148, 3, 1.4602567678799148
1.73, 1.5542730297293925, 1.4457269702706073, 3, 1.4457269702706073
1.7400000000000002, 1.5686582534368974, 1.4313417465631029, 3, 1.4313417465631029
1.75, 1.582900341776956, 1.417099658223044, 3, 1.417099658223044
1.7599999999999998, 1.597000718970272, 1.402999281029728, 3, 1.402999281029728
1.77, 1.6109607950663158, 1.3890392049336842, 3, 1.3890392049336842
1.7799999999999998, 1.624781966084329, 1.375218033915671, 3, 1.375218033915671
1.79, 1.6384656141529326, 1.3615343858470674, 3, 1.3615343858470674
1.7999999999999998, 1.6520131076483349, 1.3479868923516651, 3, 1.3479868923516651
1.8100000000000001, 1.6654258013311769, 1.3345741986688231, 3, 1.3345741986688231
1.8199999999999998, 1.6787050364820022, 1.3212949635179978, 3, 1.3212949635179978
1.8300000000000001, 1.6918521410353935, 1.3081478589646065, 3, 1.3081478589646065
1.8399999999999999, 1.704868429712761, 1.2951315702872392, 3, 1.2951315702872392
1.8500000000000001, 1.7177552041538202, 1.2822447958461798, 3, 1.2822447958461798
1.8599999999999999, 1.7305137530467534, 1.2694862469532466, 3, 1.2694862469532466
1.8700000000000001, 1.743145352257083, 1.2568546477429168, 3, 1.2568546477429168
1.8799999999999999, 1.7556512649552558, 1.2443487350447442, 3, 1.2443487350447442
1.8900000000000001, 1.7680327417429638, 1.2319672582570362, 3, 1.2319672582570362
1.8999999999999999, 1.7802910207782023, 1.2197089792217974, 3, 1.2197089792217974
1.9100000000000001, 1.7924273278990921, 1.2075726721009077, 3, 1.2075726721009077
1.9199999999999999, 1.8044428767464571, 1.1955571232535427, 3, 1.1955571232535427
1.9300000000000002, 1.8163388688851969, 1.1836611311148033, 3, 1.1836611311148033
1.9399999999999999, 1.8281164939244368, 1.1718835060755632, 3, 1.1718835060755632
1.9500000000000002, 1.839776929636497, 1.1602230703635033, 3, 1.1602230703635033
1.96, 1.8513213420746635, 1.1486786579253363, 3, 1.1486786579253363
1.9700000000000002, 1.8627508856898034, 1.1372491143101966, 3, 1.1372491143101966
1.98, 1.8740667034458012, 1.1259332965541988, 3, 1.1259332965541988
1.9900000000000002, 1.8852699269338631, 1.1147300730661369, 3, 1.1147300730661369
2, 1.896361676485673, 1.103638323514327, 3, 1.103638323514327
2.0099999999999998, 1.9073430612854299, 1.0926569387145701, 3, 1.0926569387145701
2.02, 1.9182151794807649, 1.0817848205192349, 3, 1.0817848205192349
2.0299999999999998, 1.9289791182925575, 1.0710208817074423, 3, 1.0710208817074423
2.04, 1.9396359541236596, 1.0603640458763404, 3, 1.0603640458763404
2.0499999999999998, 1.9501867526665335, 1.0498132473334663, 3, 1.0498132473334663
2.0600000000000001, 1.9606325690098276, 1.0393674309901721, 3, 1.0393674309901721
2.0699999999999998, 1.9709744477438798, 1.02902555225612, 3, 1.02902555225612
2.0800000000000001, 1.9812134230651828, 1.0187865769348172, 3, 1.0187865769348172
2.0899999999999999, 1.9913505188798, 1.0086494811202003, 3, 1.0086494811202003
2.1000000000000001, 2.0013867489057615, 0.99861325109423871, 3, 0.99861325109423871
2.1099999999999999, 2.0113231167744328, 0.98867688322556735, 3, 0.98867688322556735
2.1200000000000001, 2.0211606161308819, 0.97883938386911828, 3, 0.97883938386911828
2.1299999999999999, 2.0309002307332413, 0.96909976926675889, 3, 0.96909976926675889
2.1400000000000001, 2.0405429345510884, 0.95945706544891163, 3, 0.95945706544891163
2.1499999999999999, 2.0500896918628402, 0.9499103081371596, 3, 0.9499103081371596
2.1600000000000001, 2.059541457352184, 0.94045854264781581, 3, 0.94045854264781581
2.1699999999999999, 2.0688991762035451, 0.93110082379645509, 3, 0.93110082379645509
2.1800000000000002, 2.0781637841966063, 0.9218362158033937, 3, 0.9218362158033937
2.1899999999999999, 2.087336207799888, 0.91266379220011207, 3, 0.91266379220011207
2.2000000000000002, 2.0964173642633943, 0.90358263573660613, 3, 0.90358263573660613
2.21, 2.1054081617103377, 0.89459183828966216, 3, 0.89459183828966216
2.2200000000000002, 2.1143094992279576, 0.88569050077204248, 3, 0.88569050077204248
2.23, 2.1231222669574219, 0.87687773304257832, 3, 0.87687773304257832
2.2400000000000002, 2.1318473461828482, 0.86815265381715168, 3, 0.86815265381715168
2.25, 2.1404856094194296, 0.85951439058057022, 3, 0.85951439058057022
2.2599999999999998, 2.1490379205006889, 0.85096207949931113, 3, 0.85096207949931113
2.27, 2.157505134664861, 0.8424948653351394, 3, 0.8424948653351394
2.2799999999999998, 2.1658880986404174, 0.83411190135958235, 3, 0.83411190135958235
2.29, 2.1741876507307429, 0.82581234926925706, 3, 0.82581234926925706
2.2999999999999998, 2.1824046208979619, 0.81759537910203794, 3, 0.81759537910203794
2.3100000000000001, 2.1905398308459394, 0.8094601691540606, 3, 0.8094601691540606
2.3199999999999998, 2.1985940941024484, 0.80140590589755134, 3, 0.80140590589755134
2.3300000000000001, 2.206568216100528, 0.79343178389947189, 3, 0.79343178389947189
2.3399999999999999, 2.2144629942590219, 0.78553700574097807, 3, 0.78553700574097807
2.3500000000000001, 2.2222792180623259, 0.77772078193767435, 3, 0.77772078193767435
2.3599999999999999, 2.2300176691393325, 0.7699823308606677, 3, 0.7699823308606677
2.3700000000000001, 2.237679121341599, 0.76232087865840081, 3, 0.76232087865840081
2.3799999999999999, 2.2452643408207305, 0.75473565917926955, 3, 0.75473565917926955
2.3900000000000001, 2.2527740861049956, 0.74722591389500448, 3, 0.74722591389500448
